osm_id,osm_type,name,operator,street,city,state,zip,country,lat,lon,building,telecom,man_made,start_date,power,tags_raw,opening_year,opening_year_method,opening_year_confidence
480762078,way,Siemens EDA - HDC / Data Center,Siemens Digital Industries Software,27930 Southwest Parkway Avenue,Wilsonville,OR,97070,,45.3187166,-122.7658797,industrial,data_center,,,,"{""addr:city"": ""Wilsonville"", ""addr:housenumber"": ""27930"", ""addr:postcode"": ""97070"", ""addr:state"": ""OR"", ""addr:street"": ""Southwest Parkway Avenue"", ""brand"": ""Siemens"", ""building"": ""industrial"", ""name"": ""Siemens EDA - HDC / Data Center"", ""operator"": ""Siemens Digital Industries Software"", ""ref"": ""Juniper"", ""telecom"": ""data_center""}",,not_found,none
483286527,way,,,,,,,,33.0093142,-96.6765617,yes,data_center,,,,"{""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
483307714,way,Tierpoint Dallas-Allen,,820 Allen Commerce Parkway,,,,,33.1379102,-96.657329,industrial,data_center,,,,"{""addr:housenumber"": ""820"", ""addr:street"": ""Allen Commerce Parkway"", ""building"": ""industrial"", ""height"": ""8.6"", ""name"": ""Tierpoint Dallas-Allen"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",2010.0,baxtel:/data-center/tierpoint-dallas-allen,medium
487170215,way,,DXC Technology,,,,,,30.0187,-95.8637474,yes,data_center,,,,"{""building"": ""yes"", ""operator"": ""DXC Technology"", ""telecom"": ""data_center""}",,not_found,none
490997243,way,Amazon IAD73,Amazon Web Services,7060 Wellington Road,Manassas,VA,20109,,38.7779795,-77.5590992,data_center,data_center,,,,"{""addr:city"": ""Manassas"", ""addr:housenumber"": ""7060"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Wellington Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD73"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD73"", ""telecom"": ""data_center""}",,not_found,none
490997244,way,Amazon IAD74,Amazon Web Services,7008 Wellington Road,Manassas,VA,20109,,38.7774374,-77.5578909,data_center,data_center,,,,"{""addr:city"": ""Manassas"", ""addr:housenumber"": ""7008"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Wellington Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD74"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD74"", ""telecom"": ""data_center""}",,not_found,none
491914767,way,H5 Data Center,,1525 Rockwell Avenue,Cleveland,OH,44114,,41.5063555,-81.683589,yes,data_center,,,,"{""addr:city"": ""Cleveland"", ""addr:housenumber"": ""1525"", ""addr:postcode"": ""44114"", ""addr:state"": ""OH"", ""addr:street"": ""Rockwell Avenue"", ""building"": ""yes"", ""building:levels"": ""4"", ""name"": ""H5 Data Center"", ""phone"": ""+12163903235"", ""telecom"": ""data_center"", ""website"": ""https://h5datacenters.com/cleveland-data-center.html""}",,not_found,none
492699069,way,TPx Colocation Datacenter,TPx Communications,2001 East Dyer Road,Santa Ana,CA,92705,,33.7075065,-117.8441042,commercial,data_center,,,,"{""addr:city"": ""Santa Ana"", ""addr:housenumber"": ""2001"", ""addr:postcode"": ""92705"", ""addr:state"": ""CA"", ""addr:street"": ""East Dyer Road"", ""alt_name"": ""TPx Santa Ana Data Center"", ""building"": ""commercial"", ""height"": ""8.6"", ""name"": ""TPx Colocation Datacenter"", ""operator"": ""TPx Communications"", ""operator:wikidata"": ""Q7695734"", ""source"": ""https://www.datacenters.com/providers/tpx-communications;https://www.datacentermap.com/usa/california/irvine/tpx-santa-ana-data-center/"", ""telecom"": ""data_center""}",,not_found,none
495115494,way,,,624 South Grand Avenue,Los Angeles,CA,90017,,34.0479149,-118.2555689,,data_center,,,,"{""addr:city"": ""Los Angeles"", ""addr:housenumber"": ""624"", ""addr:postcode"": ""90017"", ""addr:state"": ""CA"", ""addr:street"": ""South Grand Avenue"", ""building:colour"": ""#ECEED6"", ""building:levels"": ""30"", ""building:material"": ""glass"", ""building:part"": ""yes"", ""clli"": ""LSANCARC"", ""height"": ""120"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",,not_found,none
497151852,way,Cologix Jacksonville JAX1,,,,,,,30.3314298,-81.6624257,apartments,data_center,,,,"{""building"": ""apartments"", ""building:levels"": ""9"", ""name"": ""Cologix Jacksonville JAX1"", ""roof:levels"": ""0"", ""telecom"": ""data_center"", ""website"": ""https://cologix.com/data-centers/jacksonville/jax1/""}",2016.0,baxtel:/data-center/cologix-jacksonville-jax1,medium
499403180,way,Microsoft,Microsoft,,,,,,47.2394872,-119.88741,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""telecom"": ""data_center""}",,not_found,none
499403698,way,,,,,,,,47.2385929,-119.864537,yes,data_center,,,,"{""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
499403699,way,,,,,,,,47.2475452,-119.8255073,data_center,,,,,"{""building"": ""data_center""}",,not_found,none
500820007,way,Facebook Fort Worth Datacenter,Meta,4500 Like Way,,,,,32.9837829,-97.259335,commercial,data_center,,,,"{""addr:housenumber"": ""4500"", ""addr:street"": ""Like Way"", ""building"": ""commercial"", ""building:levels"": ""1"", ""name"": ""Facebook Fort Worth Datacenter"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""roof:levels"": ""0"", ""telecom"": ""data_center""}",,not_found,none
502927599,way,Data Center Lenexa,,11200 Lakeview Avenue,Lenexa,KS,66219,,38.9251636,-94.7703163,yes,data_center,,,,"{""addr:city"": ""Lenexa"", ""addr:housenumber"": ""11200"", ""addr:postcode"": ""66219"", ""addr:state"": ""KS"", ""addr:street"": ""Lakeview Avenue"", ""building"": ""yes"", ""building:levels"": ""1"", ""height"": ""7.19328"", ""name"": ""Data Center Lenexa"", ""telecom"": ""data_center""}",,not_found,none
507673418,way,CITIGROUP TECHNOLOGY INC,,,,,,,33.0063815,-97.2452902,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""CITIGROUP TECHNOLOGY INC"", ""telecom"": ""data_center""}",,not_found,none
507673437,way,QTS Data Center,Quality Technology Services,,,,,,32.9889133,-97.2592738,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""QTS Data Center"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",,not_found,none
509611414,way,Texas Cryptologic Center,National Security Agency,,,,,,29.4473786,-98.6407158,,data_center,,,,"{""name"": ""Texas Cryptologic Center"", ""operator"": ""National Security Agency"", ""telecom"": ""data_center""}",,not_found,none
509611423,way,Lowe's Data Center,Lowe's,,,,,,29.4728539,-98.6895745,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Lowe's Data Center"", ""operator"": ""Lowe's"", ""telecom"": ""data_center""}",,not_found,none
509611426,way,,CHRISTUS Health,,,,,,29.4703276,-98.6861914,data_center,data_center,,,,"{""building"": ""data_center"", ""operator"": ""CHRISTUS Health"", ""telecom"": ""data_center""}",,not_found,none
509611429,way,,Frost Bank,,,,,,29.4702125,-98.6876674,data_center,data_center,,,,"{""building"": ""data_center"", ""operator"": ""Frost Bank"", ""telecom"": ""data_center""}",,not_found,none
509611432,way,CyrusOne San Antonio I,CyrusOne,9999 Westover Hills Boulevard,San Antonio,TX,78251,,29.4666098,-98.6880869,data_center,data_center,,,,"{""addr:city"": ""San Antonio"", ""addr:housenumber"": ""9999"", ""addr:postcode"": ""78251"", ""addr:state"": ""TX"", ""addr:street"": ""Westover Hills Boulevard"", ""building"": ""data_center"", ""name"": ""CyrusOne San Antonio I"", ""operator"": ""CyrusOne"", ""operator:wikidata"": ""Q16953751"", ""telecom"": ""data_center"", ""website"": ""https://cyrusone.com/data-center-locations/texas/san-antonio-texas/""}",2000.0,baxtel:/data-center/cyrusone-san-antonio-sat1,medium
509611436,way,Valero Wiserman,Valero,,,,,,29.4742368,-98.6800789,industrial,data_center,,,,"{""building"": ""industrial"", ""name"": ""Valero Wiserman"", ""operator"": ""Valero"", ""telecom"": ""data_center""}",2012.0,baxtel:/data-center/valero-wiserman,medium
509611437,way,Stream San Antonio II,,,,,,,29.472003,-98.6717199,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Stream San Antonio II"", ""telecom"": ""data_center""}",1999.0,baxtel:/data-center/stream-san-antonio-ii,medium
509611438,way,CyrusOne San Antonio II,CyrusOne,,,,,,29.4708878,-98.6730474,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""CyrusOne San Antonio II"", ""operator"": ""CyrusOne"", ""telecom"": ""data_center"", ""website"": ""https://cyrusone.com/data-center-locations/texas/san-antonio-texas-ii/""}",2000.0,baxtel:/data-center/cyrusone-san-antonio-sat5,medium
509611439,way,CyrusOne San Antonio III,CyrusOne,,,,,,29.4700573,-98.6721062,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""CyrusOne San Antonio III"", ""operator"": ""CyrusOne"", ""telecom"": ""data_center""}",2000.0,baxtel:/data-center/cyrusone-san-antonio-sat1,medium
516686211,way,Spectrum Charlotte National Data Center,,8730 Green Ridge Drive,Charlotte,NC,28217,,35.1428083,-80.9162228,commercial,data_center,,,,"{""addr:city"": ""Charlotte"", ""addr:housenumber"": ""8730"", ""addr:postcode"": ""28217"", ""addr:state"": ""NC"", ""addr:street"": ""Green Ridge Drive"", ""building"": ""commercial"", ""height"": ""16"", ""name"": ""Spectrum Charlotte National Data Center"", ""telecom"": ""data_center""}",,not_found,none
517411076,way,Apple,Apple Inc.,,,,,,44.2889355,-120.870177,industrial,data_center,,,,"{""building"": ""industrial"", ""name"": ""Apple"", ""operator"": ""Apple Inc."", ""operator:wikidata"": ""Q312"", ""telecom"": ""data_center""}",,not_found,none
518921099,way,Google Data Center,Google,,,,,,33.3541387,-111.6764271,,data_center,,,,"{""name"": ""Google Data Center"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",,not_found,none
523886201,way,Cyxtera Tampa TP1,Cyxtera,9310 Florida Palm Drive,Tampa,FL,33619,,27.9455353,-82.351102,yes,data_center,,,,"{""addr:city"": ""Tampa"", ""addr:housenumber"": ""9310"", ""addr:postcode"": ""33619"", ""addr:state"": ""FL"", ""addr:street"": ""Florida Palm Drive"", ""building"": ""yes"", ""height"": ""13.36"", ""name"": ""Cyxtera Tampa TP1"", ""operator"": ""Cyxtera"", ""operator:wikidata"": ""Q111143924"", ""ref"": ""TPA1"", ""telecom"": ""data_center""}",,not_found,none
525060850,way,DC Blox Chattanooga,,,,,,,35.0315499,-85.2972523,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""DC Blox Chattanooga"", ""telecom"": ""data_center""}",,not_found,none
526806006,way,QTS Irving - Dallas Data Center Campus,Quality Technology Services,6431 Longhorn Drive,Irving,TX,75063,,32.8972479,-96.9826475,yes,data_center,,,,"{""addr:city"": ""Irving"", ""addr:housenumber"": ""6431"", ""addr:postcode"": ""75063"", ""addr:state"": ""TX"", ""addr:street"": ""Longhorn Drive"", ""building"": ""yes"", ""name"": ""QTS Irving - Dallas Data Center Campus"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""ref"": ""DAL10"", ""telecom"": ""data_center"", ""website"": ""https://www.qtsdatacenters.com/data-centers/irving""}",,not_found,none
530024353,way,Centersquare Lisle ORD4 Data Center,Centersquare,4513 Western Avenue,Lisle,IL,60532,,41.8023406,-88.0948856,warehouse,data_center,,,,"{""addr:city"": ""Lisle"", ""addr:housenumber"": ""4513"", ""addr:postcode"": ""60532"", ""addr:state"": ""IL"", ""addr:street"": ""Western Avenue"", ""building"": ""warehouse"", ""name"": ""Centersquare Lisle ORD4 Data Center"", ""operator"": ""Centersquare"", ""operator:wikidata"": ""Q127304226"", ""ref"": ""ORD4"", ""telecom"": ""data_center"", ""website"": ""https://centersquaredc.com/data-centers/chicago#lisle-ord4""}",2021.0,baxtel:/data-center/centersquare-lisle-chi1,medium
530982335,way,GoDaddy - Gilbert,,2299 West Obispo Avenue,Gilbert,AZ,85233,,33.3619309,-111.8392899,yes,data_center,,,,"{""addr:city"": ""Gilbert"", ""addr:housenumber"": ""2299"", ""addr:postcode"": ""85233"", ""addr:state"": ""AZ"", ""addr:street"": ""West Obispo Avenue"", ""building"": ""yes"", ""name"": ""GoDaddy - Gilbert"", ""source"": ""esri_USDOT_Arizona"", ""telecom"": ""data_center""}",2003.0,baxtel:/data-center/godaddy-gilbert-az,medium
531709017,way,AT&T Center,American Telephone & Telegraph,650 Robinson Avenue,San Diego,CA,92103,,32.7476543,-117.1589538,industrial,data_center,,,,"{""addr:city"": ""San Diego"", ""addr:housenumber"": ""650"", ""addr:postcode"": ""92103"", ""addr:state"": ""CA"", ""addr:street"": ""Robinson Avenue"", ""building"": ""industrial"", ""name"": ""AT&T Center"", ""opening_hours"": ""24/7"", ""operator"": ""American Telephone & Telegraph"", ""telecom"": ""data_center""}",,not_found,none
533842335,way,,,,,,,,36.1405001,-86.7641364,commercial,data_center,,,,"{""building"": ""commercial"", ""telecom"": ""data_center""}",,not_found,none
536784688,way,CenturyLink,,,,,,,33.7651394,-84.3837393,yes,data_center,,,,"{""brand"": ""CenturyLink"", ""brand:wikidata"": ""Q110391616"", ""building"": ""yes"", ""name"": ""CenturyLink"", ""ref"": ""CenturyLink"", ""telecom"": ""data_center""}",,not_found,none
537172525,way,,,,,,,,41.124033,-104.8980886,yes,data_center,,,,"{""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
537172526,way,,,,,,,,41.1240368,-104.8992688,yes,data_center,,,,"{""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
537172527,way,,,,,,,,41.1252836,-104.8992715,yes,data_center,,,,"{""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
537172528,way,,,,,,,,41.1252868,-104.8980833,yes,data_center,,,,"{""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
537807168,way,Expedient Pittsburgh South,Expedient,810 Parish Street,Pittsburgh,PA,15220,,40.427371,-80.0425212,data_center,data_center,,,,"{""addr:city"": ""Pittsburgh"", ""addr:housenumber"": ""810"", ""addr:postcode"": ""15220"", ""addr:state"": ""PA"", ""addr:street"": ""Parish Street"", ""building"": ""data_center"", ""name"": ""Expedient Pittsburgh South"", ""operator"": ""Expedient"", ""telecom"": ""data_center"", ""website"": ""https://www.expedient.com/data-centers/pittsburgh/""}",2009.0,baxtel:/data-center/expedient-pittsburgh-green-tree,medium
543117031,way,Centersquare: Phoenix - (PHX1 - Mesa),Centersquare,1301 West University Drive,Mesa,AZ,85201,,33.4212542,-111.8590191,yes,data_center,,,,"{""addr:city"": ""Mesa"", ""addr:housenumber"": ""1301"", ""addr:postcode"": ""85201"", ""addr:state"": ""AZ"", ""addr:street"": ""West University Drive"", ""building"": ""yes"", ""clli"": ""MESAAZLB"", ""name"": ""Centersquare: Phoenix - (PHX1 - Mesa)"", ""operator"": ""Centersquare"", ""operator:wikidata"": ""Q127304226"", ""source"": ""https://www.datacenters.com/centersquare-phoenix-phx1-mesa"", ""telecom"": ""data_center""}",2003.0,baxtel:/data-center/centersquare-phx1,medium
543316327,way,,DXC Technology,,,,,,29.9951976,-95.5633335,yes,data_center,,,,"{""building"": ""yes"", ""old_operator"": ""Hewlett Packard Enterprise"", ""operator"": ""DXC Technology"", ""telecom"": ""data_center""}",,not_found,none
543404966,way,,DXC Technology,,,,,,29.9973349,-95.5640398,yes,data_center,,,,"{""building"": ""yes"", ""operator"": ""DXC Technology"", ""telecom"": ""data_center""}",,not_found,none
544536822,way,Liquid Web,,,,,,,42.6879527,-84.6430423,yes,data_center,,,,"{""building"": ""yes"", ""internet_access"": ""wlan"", ""name"": ""Liquid Web"", ""telecom"": ""data_center"", ""website"": ""https://www.liquidweb.com/""}",2003.0,baxtel:/data-center/liquid-web-phoenix,medium
544596573,way,Amazon IAD63,Amazon Web Services,,,,,,38.9168847,-77.4932514,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon IAD63"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD63"", ""telecom"": ""data_center""}",,not_found,none
545060574,way,"Liquid Web, Inc",,2703 Ena Drive,Lansing,MI,48917,,42.7053904,-84.6660891,yes,data_center,,,,"{""addr:city"": ""Lansing"", ""addr:housenumber"": ""2703"", ""addr:postcode"": ""48917"", ""addr:state"": ""MI"", ""addr:street"": ""Ena Drive"", ""building"": ""yes"", ""building:levels"": ""2"", ""building:material"": ""concrete"", ""name"": ""Liquid Web, Inc"", ""roof:shape"": ""flat"", ""telecom"": ""data_center"", ""website"": ""https://www.liquidweb.com/""}",2003.0,baxtel:/data-center/liquid-web-phoenix,medium
545396372,way,Amazon IAD62,Amazon Web Services,,,,,,38.9493217,-77.5198747,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Amazon IAD62"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD62"", ""telecom"": ""data_center""}",,not_found,none
545704217,way,,,4745 Logan Road,Acworth,GA,,,34.0707004,-84.6759032,yes,data_center,,,,"{""addr:city"": ""Acworth"", ""addr:housenumber"": ""4745"", ""addr:state"": ""GA"", ""addr:street"": ""Logan Road"", ""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
545895086,way,ADP South Dakota,,,,,,,43.5999139,-96.7947573,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""ADP South Dakota"", ""telecom"": ""data_center""}",,not_found,none
547156394,way,TJX Corporate Techno,,,,,,,40.1038888,-82.8106146,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""TJX Corporate Techno"", ""telecom"": ""data_center""}",2011.0,baxtel:/data-center/tjx-corporate-techno,medium
547156405,way,Compugen New Albany,,,,,,,40.1045986,-82.8049123,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Compugen New Albany"", ""telecom"": ""data_center""}",2008.0,baxtel:/data-center/compugen-new-albany,medium
547277699,way,Compugen New Albany,,,,,,,40.1037135,-82.8089026,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Compugen New Albany"", ""telecom"": ""data_center""}",2008.0,baxtel:/data-center/compugen-new-albany,medium
548184239,way,Flexential Dallas - Richardson,Flexential,3010 Waterview Parkway,Richardson,TX,75080,,32.9948122,-96.7524974,commercial,data_center,,,,"{""addr:city"": ""Richardson"", ""addr:housenumber"": ""3010"", ""addr:postcode"": ""75080"", ""addr:state"": ""TX"", ""addr:street"": ""Waterview Parkway"", ""building"": ""commercial"", ""building:levels"": ""2"", ""height"": ""9.1"", ""name"": ""Flexential Dallas - Richardson"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""roof:shape"": ""flat"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/tx/dallas/richardson-data-center""}",2000.0,baxtel:/data-center/flexential-dallas-synergy-park,medium
549418041,way,Experian McKinney Data Center,,,,,,,33.1717958,-96.725505,office,data_center,,,,"{""building"": ""office"", ""name"": ""Experian McKinney Data Center"", ""telecom"": ""data_center""}",,not_found,none
550355261,way,Digital Fortress: Richmond,Digital Fortress,1401 Meadowville Technology Parkway,,,23836,,37.3600608,-77.327038,industrial,data_center,,,,"{""addr:housenumber"": ""1401"", ""addr:postcode"": ""23836"", ""addr:street"": ""Meadowville Technology Parkway"", ""building"": ""industrial"", ""name"": ""Digital Fortress: Richmond"", ""operator"": ""Digital Fortress"", ""operator:wikidata"": ""Q14883323"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/digital-fortress-richmond,medium
551387747,way,,,,,,,,40.1157427,-83.0025794,commercial,data_center,,,,"{""building"": ""commercial"", ""telecom"": ""data_center""}",,not_found,none
553223628,way,Stack Infrastructure,Stack Infrastructure,,,,,,37.4025598,-121.893391,yes,data_center,,,,"{""building"": ""yes"", ""ele"": ""25.56"", ""height"": ""8.46"", ""name"": ""Stack Infrastructure"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""telecom"": ""data_center""}",,not_found,none
553223629,way,Stack Infrastructure,Stack Infrastructure,,,,,,37.4022094,-121.8923868,yes,data_center,,,,"{""building"": ""yes"", ""ele"": ""21.11"", ""height"": ""5.58"", ""name"": ""Stack Infrastructure"", ""operator"": ""Stack Infrastructure"", ""operator:wikidata"": ""Q115477173"", ""telecom"": ""data_center""}",,not_found,none
553884511,way,Carfax,,,,,,,38.9235166,-92.2886061,commercial,data_center,,,,"{""building"": ""commercial"", ""name"": ""Carfax"", ""telecom"": ""data_center""}",,not_found,none
556564909,way,Facebook Altoona Data Center 3,Meta,,,,,,41.6670521,-93.5065646,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Facebook Altoona Data Center 3"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""operator:wikipedia"": ""en:Meta Platforms"", ""telecom"": ""data_center""}",,not_found,none
556599693,way,Amazon IAD71,Amazon Web Services,21271 Smith Switch Road,Ashburn,VA,20147,,39.0279064,-77.4574998,data_center,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21271"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Smith Switch Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD71"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD71"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad71,medium
556599694,way,Amazon IAD50,Amazon Web Services,21263 Smith Switch Road,Ashburn,VA,20147,,39.029567,-77.4596724,data_center,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21263"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Smith Switch Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD50"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD50"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad50,medium
556599695,way,Amazon IAD60,Amazon Web Services,21267 Smith Switch Road,Ashburn,VA,20147,,39.0287737,-77.4582461,data_center,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21267"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Smith Switch Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD60"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD60"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad60,medium
557140229,way,,Amazon Web Services,,,,,,32.8504831,-97.0702974,data_center,data_center,,,,"{""building"": ""data_center"", ""landuse"": ""industrial"", ""operator"": ""Amazon Web Services"", ""owner"": ""Amazon Data Services, Inc."", ""telecom"": ""data_center""}",,not_found,none
562775657,way,Amazon Web Services  CMH50,Amazon Web Services,,,,,,40.0946297,-82.7513394,warehouse,data_center,,,,"{""building"": ""warehouse"", ""name"": ""Amazon Web Services  CMH50"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""CMH50"", ""telecom"": ""data_center""}",,not_found,none
567575425,way,,,,,,,,33.3470334,-111.6042679,yes,data_center,,,,"{""building"": ""yes"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",,not_found,none
567894059,way,,,,,,,,39.185856,-85.8870717,yes,,data_center,,,"{""building"": ""yes"", ""man_made"": ""data_center""}",,not_found,none
570397131,way,Thin-nology,,3804 Helios Way,Pflugerville,TX,78660,,30.4211412,-97.591603,yes,data_center,,,,"{""addr:city"": ""Pflugerville"", ""addr:housenumber"": ""3804"", ""addr:postcode"": ""78660"", ""addr:state"": ""TX"", ""addr:street"": ""Helios Way"", ""building"": ""yes"", ""name"": ""Thin-nology"", ""telecom"": ""data_center""}",,not_found,none
571010571,way,CyrusOne Norwalk,CyrusOne,,,,,,41.1130924,-73.3886495,yes,data_center,,,,"{""building"": ""yes"", ""ele"": ""13.46"", ""height"": ""20.47"", ""name"": ""CyrusOne Norwalk"", ""operator"": ""CyrusOne"", ""operator:wikidata"": ""Q16953751"", ""telecom"": ""data_center""}",,not_found,none
577628941,way,Data Foundry - Texas 2,,4100 Smith School Road,Austin,TX,78744,,30.1995736,-97.71307,yes,data_center,,,,"{""addr:city"": ""Austin"", ""addr:housenumber"": ""4100"", ""addr:postcode"": ""78744"", ""addr:state"": ""TX"", ""addr:street"": ""Smith School Road"", ""addr:unit"": ""2"", ""building"": ""yes"", ""name"": ""Data Foundry - Texas 2"", ""telecom"": ""data_center"", ""website"": ""https://www.datafoundry.com/data-centers/data-foundry-02/""}",2018.0,baxtel:/data-center/switch-texas-2,medium
578412815,way,Meta Los Lunas Data Center,Meta,4250 Messenger Loop Northwest,Los Lunas,NM,87031,,34.8298309,-106.77852,no,data_center,,,,"{""addr:city"": ""Los Lunas"", ""addr:housenumber"": ""4250"", ""addr:postcode"": ""87031"", ""addr:state"": ""NM"", ""addr:street"": ""Messenger Loop Northwest"", ""building"": ""no"", ""landuse"": ""industrial"", ""name"": ""Meta Los Lunas Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""operator:wikipedia"": ""en:Meta Platforms"", ""telecom"": ""data_center""}",2021.0,baxtel:/data-center/meta-los-lunas-campus,medium
578435601,way,Google Datacenter - Douglas County,Google,,,,,,33.7504467,-84.5856816,,data_center,,2003,,"{""landuse"": ""industrial"", ""name"": ""Google Datacenter - Douglas County"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""start_date"": ""2003"", ""telecom"": ""data_center"", ""website"": ""https://www.google.com/about/datacenters/locations/douglas-county/""}",2003.0,osm:start_date,high
578438011,way,Google,Google,,,,,,41.2219559,-95.8642852,,data_center,,,,"{""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""operator:wikipedia"": ""en:Google"", ""telecom"": ""data_center"", ""website"": ""https://google.com/about/datacenters/locations/council-bluffs/""}",,not_found,none
578443547,way,Microsoft - Azure Datacenter,Microsoft,601 Northwest Avenue,Northlake,IL,60164,,41.9229565,-87.9182633,industrial,data_center,,,,"{""addr:city"": ""Northlake"", ""addr:housenumber"": ""601"", ""addr:postcode"": ""60164"", ""addr:state"": ""IL"", ""addr:street"": ""Northwest Avenue"", ""building"": ""industrial"", ""name"": ""Microsoft - Azure Datacenter"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}",2021.0,baxtel:/data-center/microsoft-chicago-northlake,medium
581234765,way,Cloud Storage Corp,,1305 Canterbury Drive,Hays,KS,67601,,38.8721322,-99.3001874,yes,data_center,,,,"{""addr:city"": ""Hays"", ""addr:housenumber"": ""1305"", ""addr:postcode"": ""67601"", ""addr:state"": ""KS"", ""addr:street"": ""Canterbury Drive"", ""building"": ""yes"", ""name"": ""Cloud Storage Corp"", ""phone"": ""+1-888-602-8258"", ""telecom"": ""data_center"", ""website"": ""https://www.cloudstoragecorp.com/""}",,not_found,none
